,State Name,Dist Name,Year,n_removal_kg_ha_bouwman2005,n_removal_kg_ha_faostat2022,Nitrogen Deposition(kgN/ha)_ISMIP,BNF_agriculture_KG_per_ha,BNF_kg_ha_lasestta,manure_applied_N_kg_per_hec_ICRISAT_Zhang,total_nitrogen_applied_per_unit_area_cropland_pathak_Kg_ha,Zhang_N_Manure_Applied_(kgN/ha/yr)_glim,NITROGEN PER HA OF NCA (Kg per ha)
1130,Madhya Pradesh,Gwalior,2004,64.66125487,59.46212341,13.86805534,16.58337416,46.8972656,14.02624933,12.03316187,4.043809891,78.84
1131,Madhya Pradesh,Gwalior,2005,67.83156104,62.46388148,13.49653721,17.45657187,45.41301627,15.03218095,12.91816079,4.118464947,83.81
1132,Madhya Pradesh,Gwalior,2006,52.67162364,47.61421666,13.73489857,16.10441655,29.98921081,13.97642149,12.68266012,4.160396576,97.64
1133,Madhya Pradesh,Gwalior,2007,43.68693177,39.85745156,13.46491814,15.52291973,33.20468787,13.65186394,14.69642933,4.355331421,111.87
1134,Madhya Pradesh,Gwalior,2008,56.86079844,52.05548525,13.65904331,15.28277466,41.650904,12.21492346,10.05300444,4.369252205,144.63
1135,Madhya Pradesh,Gwalior,2009,60.24779833,50.04023499,14.73308921,16.74759541,41.87926209,11.81420975,10.06119219,4.382397175,141.6
1136,Madhya Pradesh,Gwalior,2010,67.66399102,57.77911696,14.68005776,15.01976117,48.29932493,12.11717253,9.992980721,4.428236008,144.05
1137,Madhya Pradesh,Gwalior,2011,73.04905734,66.82969349,15.12633562,18.03301798,43.98379201,12.72279712,9.777911859,4.444648743,166.31
1138,Madhya Pradesh,Gwalior,2012,65.51783644,68.64487438,14.15345669,14.72930359,39.54014284,12.36373769,8.834250963,4.440654755,165.62
1139,Madhya Pradesh,Gwalior,2013,67.10804397,62.31225659,15.43714046,17.05561607,46.27386769,12.61726432,8.829740624,4.456600189,166.1
1140,Madhya Pradesh,Gwalior,2014,63.82303194,57.32022323,14.4822979,17.62685672,20.1424555,13.00198595,9.152798911,4.434677124,157.19
1141,Madhya Pradesh,Gwalior,2015,80.35416628,78.63910131,14.4822979,21.52523699,33.68128044,13.09418946,9.279834717,4.434677124,140.23
1142,Madhya Pradesh,Gwalior,2016,93.57690436,92.20876198,14.4822979,21.81964247,28.99724775,13.18800969,9.387630438,3.757234323,143.91
1143,Madhya Pradesh,Gwalior,2017,47.17677569,47.24177735,14.4822979,12.24874585,43.09974458,12.35029764,10.01071928,3.757234323,139.54
1144,Madhya Pradesh,Shivpuri,1966,10.53466617,7.817053543,8.050867915,19.91882917,10.87039477,12.41549078,17.44200477,2.856220484,0.22
1145,Madhya Pradesh,Shivpuri,1967,13.40512701,10.91498295,8.716572523,16.63023189,22.11519232,12.21000825,15.35957096,2.754216671,0.16
1146,Madhya Pradesh,Shivpuri,1968,11.43031626,9.423864222,9.113662243,17.44327942,11.38762005,12.4145856,14.96123295,2.806390524,0.62
1147,Madhya Pradesh,Shivpuri,1969,10.9351499,9.010560105,8.888040781,16.50604905,18.34330229,12.39329204,14.61879601,2.818794727,0.57
1148,Madhya Pradesh,Shivpuri,1970,12.50101687,10.3519218,9.728446007,17.65502674,21.42692864,12.2937566,14.34518218,2.756420135,0.93
1149,Madhya Pradesh,Shivpuri,1971,14.28878287,12.13121396,9.352822304,18.61696203,19.15146549,11.87704187,13.58252693,2.817339659,1.64
1150,Madhya Pradesh,Shivpuri,1972,13.48139293,11.04389074,9.505268335,19.56154667,21.27686565,12.41303085,14.30692836,2.894838333,3.09
1151,Madhya Pradesh,Shivpuri,1973,12.5472846,10.29398604,10.13967514,19.38827586,17.50902608,12.67859894,14.61326485,2.790825367,2.57
1152,Madhya Pradesh,Shivpuri,1974,15.55407264,12.66348338,10.37392378,20.3440107,20.24702437,12.65558799,14.73048355,2.832324982,1.91
1153,Madhya Pradesh,Shivpuri,1975,16.16806137,13.17351677,10.32196999,20.76159627,21.93161429,12.24536708,14.27623956,2.857493877,2.27
1154,Madhya Pradesh,Shivpuri,1976,14.1507834,11.60011608,10.99826694,20.14536458,18.70215499,12.30049086,14.3468772,2.909614563,3.24
1155,Madhya Pradesh,Shivpuri,1977,14.09391786,12.11276435,11.18426442,19.974591,16.14553269,12.44256888,14.08282425,2.938782215,3.36
1156,Madhya Pradesh,Shivpuri,1978,13.55993719,11.40058283,12.7462244,20.67969849,16.96671877,12.62888124,14.27885213,2.966472864,5.01
1157,Madhya Pradesh,Shivpuri,1979,9.317961949,8.644701576,12.30870962,21.38111053,19.53076181,12.13178097,14.74567501,3.054539204,2.83
1158,Madhya Pradesh,Shivpuri,1980,17.96606025,14.86726502,11.39971972,19.8470202,28.01433301,12.54176936,14.35096755,3.079543829,4.87
1159,Madhya Pradesh,Shivpuri,1981,19.12222067,14.89866488,12.82167673,20.63186238,30.44817984,12.51657803,14.16849451,3.110317707,4.28
1160,Madhya Pradesh,Shivpuri,1982,19.00653514,14.86959603,13.11589122,21.2961119,28.57400727,12.47082292,13.4731701,3.155004501,4.35
1161,Madhya Pradesh,Shivpuri,1983,20.52387535,16.16165761,13.13982368,20.77887324,29.63360798,12.76576108,13.38183223,3.21509099,4.41
1162,Madhya Pradesh,Shivpuri,1984,17.72179293,15.00977994,14.43021536,22.56211604,21.61762942,12.7899798,13.89727091,3.267142773,3.7
1163,Madhya Pradesh,Shivpuri,1985,23.13937742,20.00418448,13.61235857,22.87389185,26.81123937,12.79894862,13.22966008,3.27576375,5.61
1164,Madhya Pradesh,Shivpuri,1986,17.01988357,14.9611223,13.25354695,23.7866811,16.92114426,13.51367711,15.43221583,3.31605196,6.04
1165,Madhya Pradesh,Shivpuri,1987,26.82016363,22.15325341,14.39364791,22.70451673,32.99394892,12.88555569,13.34111989,3.389111996,5.79
1166,Madhya Pradesh,Shivpuri,1988,30.71358786,24.09792162,15.58214664,26.0357464,35.29152758,12.17267511,12.34830426,3.404329538,7.3
1167,Madhya Pradesh,Shivpuri,1989,16.10906345,12.48438084,15.37371993,26.4031208,16.02302791,12.32647872,14.77677088,3.420281649,3.93
1168,Madhya Pradesh,Shivpuri,1990,30.91953865,26.69606816,15.20331144,23.89602919,28.14120713,15.26963591,11.78906575,3.437155247,9.86
1169,Madhya Pradesh,Shivpuri,1991,28.71325144,25.03260947,13.9485538,24.05834431,22.83031111,12.30243768,12.06088216,3.456108332,11.03
1170,Madhya Pradesh,Shivpuri,1992,36.09222849,30.46519208,15.43822169,22.56256281,33.69215634,12.25204327,11.50026326,3.497659445,11.14
1171,Madhya Pradesh,Shivpuri,1993,39.51352432,33.80059863,14.39646482,24.10941105,32.79920099,11.2110584,10.30450483,3.487986088,10.61
1172,Madhya Pradesh,Shivpuri,1994,35.82169583,31.12978041,13.80416632,25.65292878,27.18423557,11.58213482,10.52345053,3.497014999,13.63
1173,Madhya Pradesh,Shivpuri,1995,39.7187669,34.10837724,14.4551599,26.90986524,31.95874498,11.74153979,10.18006125,3.499471664,13.37
1174,Madhya Pradesh,Shivpuri,1996,38.85310594,33.61096281,13.56893659,25.84647287,31.25134076,11.66802837,9.86716247,3.502447844,13.16
1175,Madhya Pradesh,Shivpuri,1997,43.17419196,37.12415555,13.43936563,27.00093155,33.03006415,11.25061649,9.485888577,3.478852272,18.27
1176,Madhya Pradesh,Shivpuri,1998,41.48517622,35.20493824,12.5447011,26.59398129,31.89894757,10.48714215,9.447898773,3.452264309,17.31
1177,Madhya Pradesh,Shivpuri,1999,48.34288815,42.04495144,12.99991488,28.38479854,34.27989362,10.50108711,9.283106799,3.423450947,16.89
1178,Madhya Pradesh,Shivpuri,2000,47.93226681,41.09002004,11.57559752,29.24709063,37.44054659,10.71592306,9.853639028,3.374261379,16.35
1179,Madhya Pradesh,Shivpuri,2001,55.95908317,49.07476479,12.14698911,29.93276576,38.6143472,10.85601429,9.776069417,3.363639355,17.73
1180,Madhya Pradesh,Shivpuri,2002,21.59486523,18.89754597,12.07668662,30.23710306,14.12745931,11.1328239,14.0097338,3.362550974,13.18
1181,Madhya Pradesh,Shivpuri,2003,55.92472579,50.12714297,13.3386004,27.2249164,36.23728772,10.88667053,9.610192859,3.376380444,25.1
1182,Madhya Pradesh,Shivpuri,2004,56.19447087,48.54495722,13.86805534,25.66431519,36.54149434,13.35062985,11.81350614,3.423732758,24.37
1183,Madhya Pradesh,Shivpuri,2005,61.0774305,52.44248285,13.49653721,24.62551614,40.01976169,13.01367586,11.9240728,3.484498501,23.89
1184,Madhya Pradesh,Shivpuri,2006,49.24343292,42.89642649,13.73489857,25.44441771,32.63044358,13.50497465,13.02609513,3.516345024,25.62
1185,Madhya Pradesh,Shivpuri,2007,35.82674422,30.64039408,13.46491814,25.62628861,23.84034625,13.2101815,13.36971236,3.679508924,27.12
1186,Madhya Pradesh,Shivpuri,2008,63.82570908,53.65220164,13.65904331,27.58557798,40.23016016,11.00271937,10.00570732,3.689414263,38.27
1187,Madhya Pradesh,Shivpuri,2009,67.12836309,57.94449739,14.73308921,25.49500757,41.47634939,10.81162136,9.387671269,3.699753523,38.86
1188,Madhya Pradesh,Shivpuri,2010,74.50188077,64.94186027,14.68005776,25.269223,42.73896373,10.77420539,9.183103444,3.736658335,40.4
1189,Madhya Pradesh,Shivpuri,2011,73.2318522,62.31970763,15.12633562,23.38025888,44.38495598,10.60974216,8.030026192,3.752024174,41.09
1190,Madhya Pradesh,Shivpuri,2012,69.49327177,75.65695231,14.15345669,23.35594495,42.12627724,11.22694204,7.883863184,3.749110937,42.69
1191,Madhya Pradesh,Shivpuri,2013,78.4282578,70.09609527,15.43714046,25.99237871,40.90969802,11.60444839,7.639656603,3.762509346,45.45
1192,Madhya Pradesh,Shivpuri,2014,98.41498429,89.7803243,14.4822979,26.86245071,51.95776877,11.39089019,7.651448017,3.744112492,44.2
1193,Madhya Pradesh,Shivpuri,2015,63.80368644,57.95926614,14.4822979,28.07520967,31.29787746,11.3333451,8.195975722,3.744112492,42.4
1194,Madhya Pradesh,Shivpuri,2016,68.93688745,70.95319567,14.4822979,28.19125074,39.96424202,11.1411043,7.891278942,3.757234323,43.08
1195,Madhya Pradesh,Shivpuri,2017,47.33429912,40.13463894,14.4822979,21.66137457,44.20333221,10.6113762,7.032913947,3.757234323,42.34
1196,Madhya Pradesh,Guna,1966,9.498973478,7.771620411,8.050867716,17.68148612,20.27965195,8.962851274,9.089012191,1.949926376,0.06
1197,Madhya Pradesh,Guna,1967,12.58869001,10.86082768,8.716572126,15.31166471,22.87545728,9.7166481,9.471770176,1.882456899,0.11
1198,Madhya Pradesh,Guna,1968,9.337038505,7.944926516,9.113662243,16.44604055,15.90874549,9.751248219,9.272478914,1.917227864,0.4
1199,Madhya Pradesh,Guna,1969,8.82813946,7.542276578,8.888041178,16.27745856,19.18343093,9.643551143,8.927535868,1.925422549,0.3
1200,Madhya Pradesh,Guna,1970,10.85063597,9.592632857,9.728446007,17.52025455,20.88614944,9.636085725,8.813912684,1.885218263,0.49
1201,Madhya Pradesh,Guna,1971,11.79516932,10.49001212,9.352822304,19.5198579,18.38595616,9.592136143,8.610394274,1.925935745,0.86
1202,Madhya Pradesh,Guna,1972,13.35326781,11.77109166,9.505268733,17.39325,24.79588245,9.710144863,8.656521386,1.978820801,1.08
1203,Madhya Pradesh,Guna,1973,12.84535441,11.4006993,10.13967514,18.4839292,18.47785125,9.769885172,8.726702714,1.908966422,1.31
1204,Madhya Pradesh,Guna,1974,12.95200124,11.09767196,10.37392378,18.41796134,17.34064037,9.704907484,8.665355068,1.937937617,1.07
1205,Madhya Pradesh,Guna,1975,11.85570033,10.29892752,10.32196999,19.13403849,21.65156448,9.714346111,8.549656726,1.954785705,0.85
1206,Madhya Pradesh,Guna,1976,10.93211079,9.669360052,10.99826654,18.82267826,16.06201861,9.60148944,8.574933972,1.989434838,0.98
1207,Madhya Pradesh,Guna,1977,10.90111442,10.18292942,11.18426482,17.5648038,13.19937563,9.606550526,8.375381406,2.009819984,1.03
1208,Madhya Pradesh,Guna,1978,12.45778641,11.4164853,12.7462244,17.74677909,16.42427072,9.838608856,8.545975203,2.031141043,1.09
1209,Madhya Pradesh,Guna,1979,7.26375962,6.580975642,12.30870962,20.63263795,19.47281856,9.615871556,8.525846729,2.091581106,0.57
1210,Madhya Pradesh,Guna,1980,10.17165226,9.278911735,11.39971972,18.23051354,21.99777355,9.839709385,8.422408668,2.110363483,0.96
1211,Madhya Pradesh,Guna,1981,15.47871547,13.25646287,12.82167673,18.70087128,29.09665685,9.759947582,8.331026295,2.134540319,1.36
1212,Madhya Pradesh,Guna,1982,15.30033179,12.01513533,13.11589082,21.50818986,24.36438457,9.754489825,8.154084144,2.161611319,1.46
1213,Madhya Pradesh,Guna,1983,14.23923995,13.29428485,13.13982328,19.160448,23.20202741,9.39383699,7.82161352,2.206776857,2.03
1214,Madhya Pradesh,Guna,1984,13.45138388,11.68106479,14.43021456,20.45442654,25.0599121,9.374369443,7.79790788,2.242208719,1.81
1215,Madhya Pradesh,Guna,1985,17.40520775,15.29661476,13.61235936,20.94965143,32.24958652,9.372421106,7.573212161,2.251261473,2.36
1216,Madhya Pradesh,Guna,1986,11.71735702,10.39119268,13.25354735,22.32895594,26.09501921,9.607702033,8.380779101,2.280031443,3.25
1217,Madhya Pradesh,Guna,1987,17.75610686,16.30400322,14.39364751,20.17859337,32.49480579,9.386986538,7.506923295,2.326287031,4.1
1218,Madhya Pradesh,Guna,1988,18.41411318,16.85673141,15.58214664,21.68068147,35.00687439,8.77742914,7.001218615,2.338451147,6.13
1219,Madhya Pradesh,Guna,1989,11.0816466,9.898537941,15.37371953,21.17019645,22.16215511,8.77802097,7.351223635,2.350470304,4.66
1220,Madhya Pradesh,Guna,1990,21.49541255,20.10638275,15.20331065,20.46675462,31.13598084,10.13648763,6.746703485,2.361886024,7.3
1221,Madhya Pradesh,Guna,1991,14.86980037,13.73439496,13.9485534,21.70183994,19.86194353,8.984768599,6.884968015,2.375128984,8.06
1222,Madhya Pradesh,Guna,1992,22.30708462,21.17922438,15.4382213,18.77842037,41.93170661,8.81531906,6.621494918,2.403517485,8.21
1223,Madhya Pradesh,Guna,1993,27.42814901,26.62986399,14.39646403,18.97594069,33.06681312,7.930743974,5.729929533,2.398868322,8.3
1224,Madhya Pradesh,Guna,1994,24.12705762,23.03421673,13.80416552,23.64051833,31.47118748,8.28607637,5.813938464,2.406629801,7.77
1225,Madhya Pradesh,Guna,1995,27.31264608,26.46394537,14.45515951,22.58181164,46.42886791,8.29603898,5.670990577,2.40847373,7.7
1226,Madhya Pradesh,Guna,1996,28.72527317,27.32566005,13.56893698,22.26474114,34.95934104,8.300447007,5.580826462,2.411697626,7.68
1227,Madhya Pradesh,Guna,1997,36.61809134,34.37921705,13.43936602,21.6802602,35.80016667,8.049143826,5.516863912,2.395648718,16.7
1228,Madhya Pradesh,Guna,1998,27.94996023,26.55050299,12.5447011,21.95385317,35.57921069,8.855873823,6.32263879,2.380606174,14.88
1229,Madhya Pradesh,Guna,1999,32.29891971,31.15382155,12.99991449,23.50674043,38.71694093,9.090591059,6.332147029,2.361821175,13.74
1230,Madhya Pradesh,Guna,2000,34.09507233,33.19504007,11.57559713,24.05760785,43.82468398,9.217156195,6.353474283,2.330881119,15.38
1231,Madhya Pradesh,Guna,2001,37.76916963,36.73081629,12.1469895,24.07167749,43.3207523,9.228027578,6.225156847,2.323034286,16.63
1232,Madhya Pradesh,Guna,2002,15.19143992,14.60090456,12.07668622,24.96738177,21.50956121,9.372861758,7.134754185,2.325534821,8.43
1233,Madhya Pradesh,Guna,2003,37.96563589,37.36534543,13.33860079,22.78580108,43.6718367,8.992154506,6.096240623,2.336961031,19.2
1234,Madhya Pradesh,Guna,2004,36.60339493,35.36769014,13.86805534,22.53605215,39.76548108,10.19138626,6.765111848,2.372385263,19.58
1235,Madhya Pradesh,Guna,2005,43.69299852,41.71634841,13.49653721,23.00741065,39.14858783,10.58689348,6.925996725,2.415995359,18.02
1236,Madhya Pradesh,Guna,2006,43.91807418,41.6590495,13.73489857,23.42897763,37.66746317,10.6587374,6.911658618,2.440470457,25.43
1237,Madhya Pradesh,Guna,2007,42.87567908,42.3043608,13.46491814,23.70090068,38.45682418,10.66397744,6.700335585,2.552955866,22.84
1238,Madhya Pradesh,Guna,2008,52.95137674,49.65419269,13.65904331,23.31044836,44.06958368,9.982678951,6.179667591,2.559804201,25.74
1239,Madhya Pradesh,Guna,2009,54.64231303,52.68701635,14.73308881,23.95941513,40.49286014,9.884011864,6.037851557,2.568560123,23.89
1240,Madhya Pradesh,Guna,2010,57.7760972,57.72055639,14.68005816,23.09626537,42.30126111,9.717334493,5.774611339,2.594532728,30.94
1241,Madhya Pradesh,Guna,2011,66.77212718,66.30795382,15.12633642,21.95239695,47.10958273,9.431993483,5.487538593,2.605699301,29.93
1242,Madhya Pradesh,Guna,2012,69.93298167,89.10137898,14.15345669,15.78410807,49.74391294,9.628686016,5.297797294,2.605102777,31.56
1243,Madhya Pradesh,Guna,2013,76.99767067,70.39117134,15.43714046,19.86890256,47.05162829,9.605868861,5.120688587,2.615515232,39.89
1244,Madhya Pradesh,Guna,2014,77.94621212,77.27218658,14.4822979,21.33666518,37.79141184,9.604784755,5.073281245,2.604919672,42.33
1245,Madhya Pradesh,Guna,2015,77.45422104,77.20049732,14.4822979,18.87673958,35.73132716,9.182933821,5.000251927,2.604919672,46.17
1246,Madhya Pradesh,Guna,2016,64.16918555,67.33968648,14.4822979,20.21110257,19.05122767,9.367872727,4.785797166,3.757234323,44.9
1247,Madhya Pradesh,Guna,2017,67.31688359,66.44661572,14.4822979,19.17415563,36.95389908,9.168419244,4.321292625,3.757234323,45.69
1248,Madhya Pradesh,Datia,1966,7.822464021,6.446581599,7.750746887,28.84773196,3.488294507,11.63672495,11.43791411,4.402609348,0.3
1249,Madhya Pradesh,Datia,1967,12.92762214,11.22265837,8.136937607,25.62071651,7.903323307,11.03614878,8.679702613,4.252282143,0.14
1250,Madhya Pradesh,Datia,1968,12.2989183,11.06643563,8.740179201,27.43639144,6.198347307,11.31712743,8.520442015,4.3335495,0.4
1251,Madhya Pradesh,Datia,1969,10.34200509,9.028302351,8.559739624,27.407,5.755237973,11.46869878,8.572875504,4.357357979,0.91
1252,Madhya Pradesh,Datia,1970,13.14777624,11.92866747,9.283345344,27.53426357,6.909292693,11.71095169,8.639331903,4.265229225,1.51
1253,Madhya Pradesh,Datia,1971,14.7028265,13.05326856,9.129435365,26.56513761,7.88965632,11.74718055,8.520442015,4.359524727,2.22
1254,Madhya Pradesh,Datia,1972,15.73042825,13.8839998,9.10259929,26.53771997,9.257777013,11.90382932,8.526961098,4.478047371,4.09
1255,Madhya Pradesh,Datia,1973,13.01945597,11.20908291,9.876228178,26.3949464,6.757902667,12.30233511,8.98180929,4.325965405,3.31
1256,Madhya Pradesh,Datia,1974,17.70708663,15.16755119,9.998988084,29.4934375,23.03742272,12.73328426,9.164252291,4.393293381,4.24
1257,Madhya Pradesh,Datia,1975,17.93097479,15.42386897,9.957924895,28.90449353,23.92786864,12.80614531,8.933924549,4.436969757,5.21
1258,Madhya Pradesh,Datia,1976,17.33648716,15.02646082,10.27687717,29.58229008,15.80216629,12.78910849,8.954383918,4.518332481,5.08
1259,Madhya Pradesh,Datia,1977,17.6344856,15.38897846,10.78349767,28.80459067,23.62011877,13.34747139,8.974937209,4.56790638,9.85
1260,Madhya Pradesh,Datia,1978,16.06688339,14.36664869,11.88151587,27.61969231,17.06985211,13.9642083,9.52130368,4.618839741,12.01
1261,Madhya Pradesh,Datia,1979,8.881219976,7.395644453,11.68958474,27.79277652,31.26537995,13.42183275,9.313540094,4.759747505,7.37
1262,Madhya Pradesh,Datia,1980,19.56167901,17.62945062,11.24669844,26.43013067,36.83033813,14.26886058,9.51398523,4.806856155,10.75
1263,Madhya Pradesh,Datia,1981,18.56794497,16.66245602,12.42093048,27.87796863,32.53008096,13.83263928,9.243984156,4.865235329,6.63
1264,Madhya Pradesh,Datia,1982,19.88005737,17.07864306,12.80203901,29.08311307,44.13119828,13.78101877,9.087881633,4.943565369,8.22
1265,Madhya Pradesh,Datia,1983,22.87309153,18.80470392,12.22514751,28.51808279,53.43885006,15.09091589,9.698273991,5.039091587,8.89
1266,Madhya Pradesh,Datia,1984,26.94320785,24.12331474,13.53620711,29.41436782,25.68273967,14.83993071,9.593766728,5.118842602,8.07
1267,Madhya Pradesh,Datia,1985,23.86475375,21.02641563,13.82308793,30.2530086,27.39942941,14.89609749,9.566277425,5.133776665,10.68
1268,Madhya Pradesh,Datia,1986,23.38697053,21.05534057,12.74007991,29.90548148,28.67334222,15.366919,9.89223947,5.200924397,12.89
1269,Madhya Pradesh,Datia,1987,21.99702913,19.68549217,13.67782335,30.66567164,30.77170464,15.06775489,9.491487765,5.32238102,12.01
1270,Madhya Pradesh,Datia,1988,25.26310137,21.08272258,14.82475936,29.17880317,33.10961116,14.3551236,9.177994246,5.352043152,18.2
1271,Madhya Pradesh,Datia,1989,24.78175415,21.86486957,15.08908472,30.73367052,25.84255305,14.43355619,9.197888742,5.38169384,20.25
1272,Madhya Pradesh,Datia,1990,27.31610774,23.81185174,14.87337245,29.12184066,28.60365991,13.35708487,8.74304809,5.412456512,29.75
1273,Madhya Pradesh,Datia,1991,33.06369881,29.54708508,14.45859353,29.19637188,29.35002263,15.69471512,9.621978851,5.444944859,24.73
1274,Madhya Pradesh,Datia,1992,35.16649757,31.13279107,14.70382047,28.28997868,36.23591053,15.17085482,9.047532352,5.514023781,27.52
1275,Madhya Pradesh,Datia,1993,36.77768054,33.09525352,13.65893216,28.86971831,34.35507801,14.17000472,8.515725056,5.50260973,30.96
1276,Madhya Pradesh,Datia,1994,34.43387983,30.68576113,13.48995827,30.52459016,31.92874013,15.00892039,9.01067778,5.524421692,23.54
1277,Madhya Pradesh,Datia,1995,34.6853762,30.14762734,14.0046023,30.85137457,35.03944402,14.79385828,8.65716608,5.534524918,22.95
1278,Madhya Pradesh,Datia,1996,43.69133775,36.41873988,12.92786782,31.73659864,35.53868462,14.34663981,8.226074544,5.543143749,22.57
1279,Madhya Pradesh,Datia,1997,33.73971385,28.56820003,13.25176016,30.34818085,32.60809309,14.15131644,8.087432838,5.514092445,43.54
1280,Madhya Pradesh,Datia,1998,41.02530375,35.70594087,12.21246446,35.04408109,32.22725708,14.65366,7.868093619,5.478769779,31.26
1281,Madhya Pradesh,Datia,1999,43.50470057,36.17161582,12.35663774,31.53997468,36.06428569,14.90487646,8.012905158,5.437004566,30.75
1282,Madhya Pradesh,Datia,2000,39.91894953,33.99274694,11.0788364,32.38827472,34.2564416,14.93770852,8.232156778,5.366691589,33.24
1283,Madhya Pradesh,Datia,2001,45.49365889,38.38309058,11.98144073,34.13641133,39.32472888,13.42196381,7.50805448,5.342374802,30
1284,Madhya Pradesh,Datia,2002,36.08469385,30.51795641,11.68890614,34.65361646,24.86073234,14.10746177,7.800220217,5.344825268,30.07
1285,Madhya Pradesh,Datia,2003,41.85492426,35.15087791,13.26857656,33.9669533,32.27301754,13.47927445,6.936816985,5.36823225,37.03
1286,Madhya Pradesh,Datia,2004,35.01692186,27.59192096,13.65020106,33.19372915,27.28646548,16.32571546,8.415940024,5.450345516,37.08
1287,Madhya Pradesh,Datia,2005,39.77421496,30.98218091,13.10514346,29.94927124,33.37705282,17.37784864,8.611539628,5.551974297,40.05
1288,Madhya Pradesh,Datia,2006,37.88430139,28.62984688,13.14641726,22.25090192,27.2374347,15.90473908,8.253538295,5.609030247,50.89
1289,Madhya Pradesh,Datia,2007,34.74179557,27.31204665,12.83902663,21.07817059,20.74923257,15.16583147,8.441215286,5.869616985,67.23
1290,Madhya Pradesh,Datia,2008,41.3422364,34.47546124,13.63708476,24.43819688,33.43873505,13.50855825,6.260612383,5.882600307,70.11
1291,Madhya Pradesh,Datia,2009,48.40867392,41.11314929,14.07334887,18.81179413,30.59685324,11.83576761,5.468841614,5.897483826,66.76
1292,Madhya Pradesh,Datia,2010,43.08638041,36.74859762,14.04292286,18.99072397,32.19755794,11.42060759,5.332822899,5.955288887,68.18
1293,Madhya Pradesh,Datia,2011,53.15385614,46.32175706,14.22174693,19.01402867,30.33863174,12.31905448,5.5009475,5.974251747,74.06
1294,Madhya Pradesh,Datia,2012,51.21479918,50.63437345,13.89634877,15.30012873,36.35558469,12.22557558,5.46345808,5.96911478,77.34
1295,Madhya Pradesh,Datia,2013,71.17714165,52.40476287,15.18014388,25.49093144,44.29251037,12.09306058,5.374133359,5.986190319,67
1296,Madhya Pradesh,Datia,2014,93.33395946,68.37511069,14.02638384,37.13171271,47.16074839,11.68992046,5.314948612,5.958058357,82.27
1297,Madhya Pradesh,Datia,2015,80.97439245,71.55026113,14.02638384,32.8231278,31.42814366,11.34246455,5.131244393,5.958058357,119.7
1298,Madhya Pradesh,Datia,2016,76.58689632,66.41801765,14.02638384,30.84250095,29.48688242,11.02554361,4.976406346,3.757234323,74.64
1299,Madhya Pradesh,Datia,2017,52.34780175,51.78343655,14.02638384,18.23485152,23.22040687,9.946850237,4.449747289,3.757234323,101.23
1300,Madhya Pradesh,Morena,1966,13.78876113,13.00698108,8.572928309,22.27377388,12.92380197,8.85463676,11.46357072,3.099127293,1.02
1301,Madhya Pradesh,Morena,1967,19.80944036,17.44972017,9.081026316,23.85901183,21.19099771,8.711613588,10.85941978,2.992301226,1.52
1302,Madhya Pradesh,Morena,1968,15.98589346,13.74221154,9.786381721,24.39906282,15.46137979,9.659766269,11.85789226,3.049415112,0.43
1303,Madhya Pradesh,Morena,1969,17.26007454,15.31408431,9.481004477,24.904038,17.9757656,9.515289521,11.11994267,3.065028667,2.92
1304,Madhya Pradesh,Morena,1970,18.61250787,16.37609993,10.17191648,23.58087356,21.37767008,9.528002255,10.76205946,3.000336409,4.69
1305,Madhya Pradesh,Morena,1971,21.40157819,18.73292822,9.848840833,22.04820755,21.55507051,9.760791693,11.04126383,3.066710234,8.65
1306,Madhya Pradesh,Morena,1972,23.89319438,20.81229254,10.15833855,22.78416076,22.93092533,10.34358963,11.06736611,3.150967598,11.95
1307,Madhya Pradesh,Morena,1973,23.62291968,21.48732577,10.50098181,22.40532731,20.42586139,10.41155316,11.41693544,3.042375088,13.79
1308,Madhya Pradesh,Morena,1974,22.3932937,18.57215019,10.94990373,21.562723,21.42615627,10.80583982,11.87254084,3.088831186,10.39
1309,Madhya Pradesh,Morena,1975,25.36067841,22.18684521,10.82214594,23.81044349,22.37519787,11.00641508,12.05937625,3.11831665,15.31
1310,Madhya Pradesh,Morena,1976,22.39487143,20.58887579,11.5776062,22.15111111,19.26431797,10.60384287,11.95674326,3.176100492,16.71
1311,Madhya Pradesh,Morena,1977,22.46781934,20.33133612,11.71901584,20.65731589,18.72298619,11.04925081,12.25218604,3.209875584,19.78
1312,Madhya Pradesh,Morena,1978,24.50481619,22.77173083,13.33006859,20.96095465,17.57985632,12.56170862,13.76535424,3.242616653,22.62
1313,Madhya Pradesh,Morena,1979,18.69652681,17.28974047,12.8515017,22.20236549,18.72018373,12.50814398,13.37588921,3.340590239,18.75
1314,Madhya Pradesh,Morena,1980,30.55455712,26.73302156,11.96624041,20.9285615,24.41235611,12.16284293,13.3603971,3.371351719,15.47
1315,Madhya Pradesh,Morena,1981,30.9005783,25.86852222,13.3297348,21.43138387,26.77201765,12.44285073,13.88130789,3.4096241,25.33
1316,Madhya Pradesh,Morena,1982,31.39720346,27.54973896,13.60563755,22.13,23.80174263,12.19979579,13.168227,3.461398602,31.86
1317,Madhya Pradesh,Morena,1983,42.45543354,35.37391309,13.9270103,21.6994984,32.97187573,11.87930364,13.21812944,3.527286053,12.74
1318,Madhya Pradesh,Morena,1984,44.62307208,36.92914241,15.06159067,17.00666975,30.71253154,11.59296809,13.42628896,3.584859371,42.32
